Order Date,Region,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit,Year,Month
2017-09-02,East,Office Supplies,Paper,1,228.37,0.0,228.37,45.38,2017,2017-09
2019-01-18,South,Furniture,Chairs,9,72.4,0.05,619.02,153.54,2019,2019-01
2018-11-28,West,Office Supplies,Paper,4,152.77,0.1,611.08,79.58,2018,2018-11
2017-09-29,South,Furniture,Chairs,7,93.78,0.0,656.46,140.04,2017,2017-09
2020-06-16,West,Furniture,Chairs,8,108.01,0.0,864.08,137.97,2020,2020-06
2018-01-12,West,Office Supplies,Pens,6,163.58,0.0,932.41,155.91,2018,2018-01
2017-09-23,East,Furniture,Bookcases,8,260.51,0.0,2084.08,199.94,2017,2017-09
2019-07-15,Central,Furniture,Bookcases,7,149.66,0.0,995.24,133.56,2019,2019-07
2019-07-10,West,Office Supplies,Paper,5,14.14,0.1,63.63,-4.73,2019,2019-07
2020-10-14,Central,Technology,Accessories,6,235.92,0.0,1273.97,174.15,2020,2020-10
2017-12-06,South,Furniture,Chairs,7,175.76,0.0,1230.32,245.77,2017,2017-12
2018-01-24,Central,Office Supplies,Pens,9,66.17,0.0,476.42,73.25,2018,2018-01
2018-07-31,West,Technology,Phones,5,337.31,0.1,1686.55,403.42,2018,2018-07
2017-01-03,South,Office Supplies,Binders,8,111.81,0.0,894.48,214.53,2017,2017-01
2020-12-23,West,Office Supplies,Binders,9,23.03,0.05,207.27,9.13,2020,2020-12
2020-03-11,Central,Office Supplies,Binders,1,35.31,0.0,35.31,3.45,2020,2020-03
2018-01-11,East,Office Supplies,Binders,9,157.67,0.0,1419.03,151.24,2018,2018-01
2017-11-20,West,Office Supplies,Binders,6,69.5,0.0,396.15,61.61,2017,2017-11
2017-05-26,Central,Technology,Phones,2,383.43,0.0,766.86,137.08,2017,2017-05
2017-10-20,East,Office Supplies,Pens,1,99.08,0.0,89.17,18.27,2017,2017-10
2018-03-08,East,Technology,Accessories,5,326.23,0.0,1631.15,80.32,2018,2018-03
2018-12-06,East,Furniture,Chairs,3,121.46,0.0,327.94,32.99,2018,2018-12
2019-08-07,East,Technology,Accessories,8,417.14,0.0,3337.12,344.42,2019,2019-08
2018-08-08,South,Technology,Phones,1,300.39,0.1,300.39,54.81,2018,2018-08
2018-02-03,Central,Technology,Phones,6,437.54,0.0,2625.24,444.57,2018,2018-02
2019-03-28,Central,Office Supplies,Paper,6,117.47,0.1,704.82,74.29,2019,2019-03
2020-09-29,Central,Office Supplies,Binders,4,78.47,0.1,313.88,46.67,2020,2020-09
2019-08-22,Central,Office Supplies,Paper,5,14.91,0.1,74.55,-0.17,2019,2019-08
2020-03-09,West,Office Supplies,Pens,7,144.01,0.0,957.67,238.06,2020,2020-03
2017-07-06,West,Office Supplies,Pens,3,77.83,0.0,221.82,47.96,2017,2017-07
2017-03-02,South,Technology,Computers,5,394.31,0.05,1971.55,486.98,2017,2017-03
2019-07-28,Central,Office Supplies,Paper,3,326.19,0.0,880.71,176.67,2019,2019-07
2020-11-04,Central,Technology,Computers,5,599.15,0.0,2995.75,681.36,2020,2020-11
2018-12-11,West,Furniture,Bookcases,6,80.69,0.0,484.14,69.18,2018,2018-12
2019-03-18,Central,Office Supplies,Pens,3,175.44,0.05,526.32,85.22,2019,2019-03
2020-09-04,East,Technology,Phones,9,450.82,0.05,3854.51,830.17,2020,2020-09
2020-08-18,South,Technology,Phones,7,317.9,0.0,2225.3,227.78,2020,2020-08
2020-09-29,East,Office Supplies,Pens,5,177.53,0.0,887.65,137.1,2020,2020-09
2017-01-11,West,Technology,Computers,6,484.62,0.0,2907.72,173.92,2017,2017-01
2019-12-22,East,Technology,Phones,5,392.21,0.05,1961.05,116.8,2019,2019-12
2017-08-14,Central,Furniture,Chairs,5,162.3,0.0,811.5,36.42,2017,2017-08
2020-03-22,South,Office Supplies,Paper,2,104.07,0.0,208.14,38.68,2020,2020-03
2018-07-18,South,Technology,Phones,5,416.8,0.05,2084.0,143.17,2018,2018-07
2019-02-11,Central,Technology,Phones,7,488.44,0.0,3077.17,757.87,2019,2019-02
2020-08-26,West,Office Supplies,Pens,8,98.13,0.0,745.79,49.19,2020,2020-08
2019-06-04,South,Office Supplies,Pens,1,9.14,0.05,9.14,-3.35,2019,2019-06
2020-06-20,South,Furniture,Tables,6,270.94,0.05,1544.36,353.87,2020,2020-06
2020-10-21,West,Office Supplies,Pens,3,61.32,0.05,183.96,44.52,2020,2020-10
2020-09-15,West,Technology,Accessories,3,454.89,0.0,1364.67,113.21,2020,2020-09
2020-02-05,East,Technology,Phones,9,516.43,0.0,4647.87,305.57,2020,2020-02
2017-08-14,East,Office Supplies,Paper,6,52.96,0.2,254.21,39.55,2017,2017-08
2019-04-05,West,Technology,Accessories,6,341.79,0.2,2050.74,328.89,2019,2019-04
2017-08-06,East,Office Supplies,Binders,5,76.02,0.0,380.1,59.01,2017,2017-08
2019-07-26,East,Office Supplies,Pens,1,285.08,0.1,285.08,32.12,2019,2019-07
2019-01-23,East,Office Supplies,Paper,9,36.02,0.0,324.18,37.73,2019,2019-01
2018-05-21,West,Office Supplies,Binders,9,134.92,0.0,1214.28,282.54,2018,2018-05
2017-09-16,South,Technology,Accessories,8,438.48,0.0,3507.84,407.15,2017,2017-09
2017-02-23,East,Office Supplies,Paper,5,71.77,0.1,287.08,53.59,2017,2017-02
2019-12-07,Central,Office Supplies,Pens,2,196.87,0.0,314.99,36.2,2019,2019-12
2018-12-28,East,Furniture,Tables,5,2.39,0.0,11.95,-2.9,2018,2018-12
2018-11-20,South,Technology,Computers,6,307.82,0.0,1754.57,186.55,2018,2018-11
2020-01-28,East,Office Supplies,Paper,7,139.0,0.05,778.4,141.16,2020,2020-01
2019-11-10,South,Technology,Accessories,4,536.33,0.05,2145.32,338.73,2019,2019-11
2018-02-23,Central,Office Supplies,Paper,5,114.43,0.0,572.15,60.62,2018,2018-02
2018-11-21,East,Furniture,Chairs,1,7.46,0.0,7.09,0.88,2018,2018-11
2019-04-30,East,Office Supplies,Pens,9,125.72,0.0,1131.48,63.09,2019,2019-04
2017-03-03,East,Office Supplies,Binders,6,36.72,0.0,220.32,8.68,2017,2017-03
2020-03-14,East,Technology,Accessories,5,491.26,0.2,2333.48,424.69,2020,2020-03
2017-08-04,South,Furniture,Tables,9,147.85,0.05,1330.65,84.21,2017,2017-08
2017-01-03,South,Technology,Computers,3,497.47,0.05,1417.79,261.94,2017,2017-01
2017-06-09,East,Office Supplies,Paper,3,198.65,0.0,536.36,28.27,2017,2017-06
2019-02-20,Central,Office Supplies,Pens,4,105.28,0.0,379.01,11.97,2019,2019-02
2020-02-18,West,Office Supplies,Binders,7,8.37,0.1,58.59,-1.69,2020,2020-02
2019-06-12,South,Technology,Computers,1,146.02,0.05,138.72,9.42,2019,2019-06
2020-01-18,West,Office Supplies,Paper,8,74.61,0.2,596.88,130.89,2020,2020-01
2017-11-25,Central,Office Supplies,Binders,2,188.36,0.2,339.05,8.57,2017,2017-11
2018-08-03,Central,Office Supplies,Paper,3,89.83,0.0,269.49,14.89,2018,2018-08
2020-10-12,West,Furniture,Tables,8,168.83,0.05,1350.64,203.25,2020,2020-10
2020-07-14,East,Furniture,Chairs,8,121.39,0.0,971.12,175.46,2020,2020-07
2019-08-10,South,Office Supplies,Paper,4,106.07,0.1,424.28,79.63,2019,2019-08
2020-09-08,South,Technology,Phones,8,258.47,0.0,2067.76,110.03,2020,2020-09
2018-09-27,South,Furniture,Chairs,9,148.12,0.1,1333.08,138.7,2018,2018-09
2019-09-15,West,Office Supplies,Paper,7,103.57,0.1,724.99,161.94,2019,2019-09
2020-05-03,South,Technology,Computers,7,400.12,0.05,2800.84,226.3,2020,2020-05
2019-07-10,South,Furniture,Chairs,8,55.02,0.0,440.16,32.39,2019,2019-07
2019-01-08,East,Office Supplies,Binders,8,69.94,0.05,447.62,75.39,2019,2019-01
2020-09-17,South,Office Supplies,Pens,1,144.43,0.0,137.21,22.6,2020,2020-09
2017-06-19,East,Furniture,Chairs,5,134.09,0.0,670.45,47.84,2017,2017-06
2018-06-05,Central,Technology,Computers,6,321.57,0.0,1929.42,188.58,2018,2018-06
2017-02-09,Central,Furniture,Chairs,8,112.61,0.2,900.88,108.13,2017,2017-02
2020-07-08,South,Office Supplies,Pens,1,125.61,0.0,125.61,10.62,2020,2020-07
2020-11-19,West,Furniture,Chairs,7,177.71,0.2,1119.57,226.85,2020,2020-11
2019-08-13,South,Office Supplies,Binders,4,88.17,0.05,282.14,59.68,2019,2019-08
2020-06-03,East,Furniture,Chairs,4,60.74,0.0,242.96,29.33,2020,2020-06
2019-09-11,South,Office Supplies,Paper,5,9.52,0.1,47.6,-3.4,2019,2019-09
2020-02-22,West,Technology,Computers,4,468.74,0.1,1781.21,228.3,2020,2020-02
2019-09-02,South,Office Supplies,Paper,6,35.2,0.05,190.08,35.87,2019,2019-09
2017-02-07,West,Furniture,Bookcases,6,110.69,0.1,664.14,53.02,2017,2017-02
2017-11-24,West,Technology,Accessories,3,454.05,0.0,1362.15,60.44,2017,2017-11
2020-06-28,South,Technology,Phones,8,415.79,0.0,3326.32,595.95,2020,2020-06
2020-04-14,Central,Office Supplies,Binders,5,103.45,0.1,517.25,28.49,2020,2020-04
2019-07-03,Central,Office Supplies,Pens,9,7.3,0.0,62.42,10.96,2019,2019-07
2018-03-30,East,Technology,Computers,7,443.08,0.0,2481.25,391.21,2018,2018-03
2017-02-06,West,Furniture,Tables,3,8.21,0.0,24.63,-7.1,2017,2017-02
2020-09-01,West,Technology,Accessories,2,394.13,0.05,788.26,97.64,2020,2020-09
2019-08-31,South,Office Supplies,Binders,4,119.03,0.0,476.12,56.91,2019,2019-08
2019-03-07,South,Furniture,Chairs,1,79.63,0.1,79.63,1.52,2019,2019-03
2019-08-31,West,Furniture,Chairs,9,66.49,0.0,478.73,58.78,2019,2019-08
2018-08-16,Central,Office Supplies,Pens,5,109.89,0.0,494.51,86.63,2018,2018-08
2020-02-12,South,Office Supplies,Paper,3,104.91,0.1,314.73,59.27,2020,2020-02
2019-11-30,Central,Technology,Computers,5,349.72,0.0,1748.6,278.9,2019,2019-11
2020-08-17,South,Furniture,Bookcases,9,48.88,0.0,395.93,73.89,2020,2020-08
2017-08-12,West,Technology,Phones,3,313.58,0.0,940.74,102.14,2017,2017-08
2017-11-14,South,Office Supplies,Paper,9,147.72,0.05,1063.58,58.68,2017,2017-11
2017-12-15,East,Technology,Computers,9,422.24,0.0,3800.16,472.57,2017,2017-12
2017-04-25,Central,Office Supplies,Paper,4,22.23,0.0,88.92,12.04,2017,2017-04
2018-11-29,South,Furniture,Tables,5,18.43,0.0,92.15,17.71,2018,2018-11
2020-09-08,West,Technology,Phones,2,452.81,0.0,905.62,201.84,2020,2020-09
2019-11-30,East,Office Supplies,Pens,2,1.55,0.05,3.1,-4.52,2019,2019-11
2017-02-09,Central,Office Supplies,Pens,1,105.7,0.0,84.56,8.88,2017,2017-02
2020-08-05,Central,Office Supplies,Paper,5,117.09,0.1,526.91,101.29,2020,2020-08
2020-07-09,East,Furniture,Chairs,3,120.93,0.1,362.79,31.48,2020,2020-07
2017-08-04,South,Office Supplies,Binders,8,130.03,0.0,1040.24,76.19,2017,2017-08
2020-03-16,East,Furniture,Chairs,7,213.1,0.1,1491.7,362.72,2020,2020-03
2017-12-02,Central,Office Supplies,Paper,8,67.18,0.05,483.7,67.94,2017,2017-12
2020-04-06,West,Office Supplies,Pens,1,61.96,0.0,61.96,-3.53,2020,2020-04
2017-04-02,East,Furniture,Tables,7,46.89,0.1,328.23,45.69,2017,2017-04
2017-12-19,South,Furniture,Bookcases,8,75.67,0.1,605.36,112.51,2017,2017-12
2018-07-25,Central,Furniture,Bookcases,9,151.8,0.0,1366.2,247.54,2018,2018-07
2019-03-27,South,Office Supplies,Pens,8,167.88,0.0,1343.04,135.54,2019,2019-03
2019-02-20,Central,Office Supplies,Paper,5,228.33,0.05,1084.57,213.64,2019,2019-02
2017-12-29,South,Office Supplies,Paper,5,117.88,0.1,589.4,111.69,2017,2017-12
2018-07-11,Central,Furniture,Tables,8,18.72,0.0,149.76,6.54,2018,2018-07
2020-09-30,East,Furniture,Chairs,1,261.8,0.05,261.8,39.19,2020,2020-09
2020-04-08,East,Office Supplies,Paper,2,157.7,0.0,299.63,11.98,2020,2020-04
2017-12-22,South,Office Supplies,Paper,8,158.28,0.05,1266.24,65.63,2017,2017-12
2017-07-10,South,Technology,Accessories,7,408.0,0.0,2570.4,543.32,2017,2017-07
2018-02-26,South,Office Supplies,Pens,2,248.31,0.0,496.62,59.84,2018,2018-02
2018-12-01,South,Furniture,Bookcases,3,228.15,0.0,547.56,97.02,2018,2018-12
2017-01-07,Central,Office Supplies,Binders,1,191.53,0.1,191.53,23.16,2017,2017-01
2017-05-13,West,Technology,Accessories,7,273.74,0.0,1724.56,407.83,2017,2017-05
2018-07-11,East,Technology,Phones,9,370.63,0.0,3335.67,754.25,2018,2018-07
2019-04-06,West,Office Supplies,Paper,5,102.53,0.0,461.38,35.93,2019,2019-04
2019-01-31,South,Furniture,Tables,8,28.95,0.0,231.6,42.0,2019,2019-01
2019-11-21,West,Technology,Accessories,9,533.72,0.1,4803.48,504.24,2019,2019-11
2018-06-19,West,Office Supplies,Binders,3,52.83,0.0,126.79,6.39,2018,2018-06
2018-03-02,East,Furniture,Bookcases,7,67.83,0.0,451.07,110.79,2018,2018-03
2020-11-18,Central,Office Supplies,Pens,4,12.2,0.1,48.8,1.2,2020,2020-11
2018-11-03,West,Furniture,Tables,9,222.27,0.0,2000.43,235.39,2018,2018-11
2017-12-29,Central,Office Supplies,Pens,5,29.45,0.0,147.25,28.88,2017,2017-12
2017-03-23,Central,Furniture,Tables,2,52.7,0.1,105.4,-3.93,2017,2017-03
2017-12-22,East,Furniture,Chairs,3,163.83,0.0,491.49,98.61,2017,2017-12
2020-07-05,West,Office Supplies,Binders,4,82.24,0.1,328.96,43.17,2020,2020-07
2018-08-12,West,Office Supplies,Paper,2,210.05,0.0,420.1,74.95,2018,2018-08
2017-10-22,South,Technology,Computers,2,406.77,0.05,813.54,77.15,2017,2017-10
2020-06-01,East,Office Supplies,Paper,1,53.84,0.0,43.07,-2.73,2020,2020-06
2019-12-06,West,Technology,Accessories,9,497.64,0.0,4030.88,606.39,2019,2019-12
2020-02-11,Central,Furniture,Bookcases,1,146.84,0.0,146.84,22.61,2020,2020-02
2020-06-10,South,Technology,Phones,3,266.29,0.0,758.93,41.31,2020,2020-06
2017-01-17,South,Office Supplies,Pens,1,141.53,0.1,141.53,7.48,2017,2017-01
2017-12-26,South,Office Supplies,Paper,8,61.27,0.0,490.16,22.89,2017,2017-12
2020-05-31,Central,Technology,Computers,9,338.95,0.0,3050.55,694.03,2020,2020-05
2019-05-16,West,Furniture,Chairs,8,109.26,0.0,874.08,67.69,2019,2019-05
2018-12-01,Central,Office Supplies,Pens,2,131.37,0.0,262.74,37.09,2018,2018-12
2018-03-24,East,Furniture,Tables,7,44.47,0.05,311.29,22.93,2018,2018-03
2019-05-06,West,Office Supplies,Paper,8,225.53,0.0,1804.24,180.09,2019,2019-05
2017-12-31,East,Office Supplies,Binders,6,246.27,0.0,1477.62,337.51,2017,2017-12
2018-11-06,East,Office Supplies,Binders,6,140.58,0.0,843.48,72.85,2018,2018-11
2019-10-05,Central,Office Supplies,Pens,6,172.14,0.0,929.56,217.33,2019,2019-10
2020-09-11,Central,Furniture,Bookcases,4,94.0,0.05,357.2,43.01,2020,2020-09
2018-04-12,East,Technology,Computers,2,358.16,0.1,716.32,135.95,2018,2018-04
2018-02-18,West,Furniture,Bookcases,6,49.3,0.1,295.8,50.45,2018,2018-02
2018-08-09,East,Technology,Accessories,2,339.18,0.05,644.44,142.01,2018,2018-08
2020-06-10,East,Technology,Computers,5,480.27,0.05,2401.35,524.31,2020,2020-06
2020-06-01,Central,Technology,Computers,1,648.09,0.0,648.09,84.37,2020,2020-06
2019-09-21,South,Furniture,Bookcases,6,10.54,0.1,63.24,12.61,2019,2019-09
2020-12-06,East,Office Supplies,Pens,3,165.75,0.0,497.25,91.6,2020,2020-12
2018-07-26,Central,Office Supplies,Pens,3,88.36,0.05,265.08,50.93,2018,2018-07
2017-12-01,East,Office Supplies,Paper,8,93.76,0.0,675.07,40.06,2017,2017-12
2020-05-30,South,Furniture,Bookcases,4,82.66,0.05,314.11,65.23,2020,2020-05
2017-02-06,South,Furniture,Bookcases,6,82.93,0.1,497.58,71.83,2017,2017-02
2019-09-16,South,Technology,Computers,3,433.71,0.0,1236.07,195.83,2019,2019-09
2017-10-05,South,Furniture,Tables,6,18.78,0.0,101.41,20.81,2017,2017-10
2020-05-04,Central,Technology,Accessories,3,487.01,0.05,1461.03,307.39,2020,2020-05
2019-07-05,West,Furniture,Bookcases,7,47.97,0.1,302.21,23.74,2019,2019-07
2018-04-29,Central,Furniture,Chairs,2,85.54,0.0,162.53,18.4,2018,2018-04
2020-06-19,South,Office Supplies,Binders,2,42.83,0.05,85.66,4.66,2020,2020-06
2020-09-09,West,Furniture,Chairs,8,54.38,0.0,435.04,75.0,2020,2020-09
2019-01-01,South,Office Supplies,Paper,7,93.14,0.0,586.78,127.94,2019,2019-01
2017-07-11,East,Furniture,Bookcases,6,97.84,0.1,587.04,60.07,2017,2017-07
2019-11-07,East,Furniture,Chairs,5,38.27,0.0,191.35,11.32,2019,2019-11
2018-06-08,East,Furniture,Chairs,1,136.09,0.0,136.09,16.18,2018,2018-06
2019-07-07,Central,Technology,Accessories,3,411.38,0.0,1172.43,84.49,2019,2019-07
2018-02-05,South,Office Supplies,Binders,2,48.71,0.0,92.55,23.13,2018,2018-02
2019-06-05,South,Office Supplies,Binders,5,232.71,0.0,1105.37,243.36,2019,2019-06
2018-12-06,South,Technology,Phones,1,284.8,0.0,227.84,37.44,2018,2018-12
2017-01-22,West,Office Supplies,Binders,2,55.52,0.0,111.04,12.23,2017,2017-01
2018-04-19,South,Furniture,Chairs,9,99.7,0.05,807.57,165.4,2018,2018-04
2020-02-18,South,Office Supplies,Paper,7,108.61,0.0,760.27,55.91,2020,2020-02
2017-07-29,West,Furniture,Chairs,1,36.56,0.0,36.56,-6.61,2017,2017-07
2017-11-02,South,Office Supplies,Binders,6,244.24,0.1,1318.9,263.01,2017,2017-11
2020-07-17,East,Technology,Computers,8,428.53,0.0,3428.24,293.04,2020,2020-07
2018-12-05,West,Furniture,Tables,3,278.96,0.1,836.88,56.66,2018,2018-12
2018-11-18,West,Office Supplies,Paper,5,54.64,0.0,273.2,19.18,2018,2018-11
2017-10-12,West,Technology,Accessories,9,447.77,0.0,3223.94,160.03,2017,2017-10
2018-12-17,South,Technology,Computers,3,611.7,0.2,1835.1,453.11,2018,2018-12
2019-02-02,South,Technology,Accessories,5,499.37,0.0,2247.16,294.29,2019,2019-02
2020-06-04,South,Technology,Accessories,5,351.08,0.0,1667.63,163.94,2020,2020-06
2019-08-06,West,Office Supplies,Paper,5,163.0,0.0,652.0,110.06,2019,2019-08
2018-01-16,Central,Technology,Computers,5,421.52,0.0,2107.6,373.74,2018,2018-01
2018-04-05,South,Furniture,Chairs,6,196.86,0.1,1181.16,192.76,2018,2018-04
2019-10-28,West,Office Supplies,Binders,2,3.44,0.0,5.5,-8.7,2019,2019-10
2017-01-29,East,Office Supplies,Paper,1,208.27,0.2,208.27,30.42,2017,2017-01
2019-06-26,East,Office Supplies,Binders,4,163.31,0.0,653.24,148.5,2019,2019-06
2019-11-23,West,Technology,Phones,1,314.69,0.0,283.22,23.24,2019,2019-11
2019-05-29,East,Office Supplies,Binders,1,31.92,0.05,31.92,2.69,2019,2019-05
2017-03-20,Central,Office Supplies,Binders,9,140.06,0.0,1260.54,226.69,2017,2017-03
2019-08-05,West,Technology,Accessories,6,402.93,0.0,2417.58,244.81,2019,2019-08
2018-04-04,South,Technology,Phones,9,369.7,0.0,3327.3,383.02,2018,2018-04
2018-07-24,West,Office Supplies,Pens,7,35.62,0.2,249.34,7.64,2018,2018-07
2020-12-24,Central,Office Supplies,Pens,3,224.66,0.0,640.28,84.72,2020,2020-12
2019-01-08,East,Furniture,Chairs,6,156.73,0.0,940.38,97.03,2019,2019-01
2020-08-01,West,Office Supplies,Binders,8,112.98,0.0,813.46,73.74,2020,2020-08
2018-05-31,Central,Office Supplies,Paper,3,219.69,0.0,659.07,38.29,2018,2018-05
2020-01-28,South,Office Supplies,Binders,4,183.02,0.05,732.08,166.75,2020,2020-01
2018-02-01,South,Furniture,Chairs,1,39.27,0.0,39.27,9.02,2018,2018-02
2017-02-08,East,Office Supplies,Binders,4,34.3,0.0,137.2,16.88,2017,2017-02
2020-07-18,South,Furniture,Tables,1,216.46,0.05,205.64,14.83,2020,2020-07
2019-06-06,South,Office Supplies,Binders,6,99.6,0.0,567.72,91.61,2019,2019-06
2019-03-08,South,Office Supplies,Pens,7,91.12,0.05,637.84,71.52,2019,2019-03
2017-06-06,South,Office Supplies,Paper,4,59.29,0.0,225.3,13.64,2017,2017-06
2020-01-04,East,Furniture,Tables,7,28.59,0.0,200.13,48.31,2020,2020-01
2019-06-03,Central,Furniture,Chairs,6,3.35,0.0,20.1,2.84,2019,2019-06
2020-02-28,East,Technology,Computers,4,473.38,0.0,1893.52,464.08,2020,2020-02
2019-09-01,West,Technology,Accessories,8,243.61,0.0,1948.88,362.32,2019,2019-09
2020-01-13,South,Technology,Phones,7,504.99,0.05,3181.44,662.31,2020,2020-01
2019-11-12,East,Furniture,Tables,6,26.59,0.0,159.54,31.13,2019,2019-11
2019-04-29,Central,Technology,Phones,2,383.06,0.0,766.12,62.53,2019,2019-04
2020-11-06,South,Office Supplies,Binders,8,38.18,0.0,290.17,43.44,2020,2020-11
2019-01-18,South,Technology,Accessories,8,351.29,0.2,2669.8,350.99,2019,2019-01
2019-09-16,South,Furniture,Tables,1,24.07,0.0,21.66,4.4,2019,2019-09
2017-01-21,Central,Technology,Accessories,8,424.84,0.0,3228.78,456.83,2017,2017-01
2017-10-30,Central,Office Supplies,Pens,2,117.54,0.0,188.06,30.11,2017,2017-10
2019-05-19,Central,Technology,Phones,5,451.93,0.1,2259.65,335.52,2019,2019-05
2017-03-25,South,Technology,Phones,2,473.64,0.05,947.28,76.1,2017,2017-03
2020-11-11,East,Furniture,Chairs,8,83.64,0.1,635.66,126.64,2020,2020-11
2020-07-04,East,Technology,Computers,8,392.75,0.0,3142.0,404.9,2020,2020-07
2018-07-24,Central,Office Supplies,Paper,1,104.79,0.1,104.79,16.96,2018,2018-07
2019-07-23,Central,Furniture,Chairs,3,171.71,0.05,515.13,41.64,2019,2019-07
2020-03-31,South,Office Supplies,Paper,3,124.87,0.0,374.61,49.86,2020,2020-03
2020-04-01,East,Office Supplies,Paper,1,108.64,0.2,108.64,12.4,2020,2020-04
2019-10-06,Central,Furniture,Chairs,4,190.11,0.0,722.42,126.54,2019,2019-10
2019-03-04,West,Office Supplies,Paper,2,228.16,0.1,433.5,34.15,2019,2019-03
2019-03-03,Central,Office Supplies,Paper,2,151.14,0.2,287.17,43.47,2019,2019-03
2020-07-18,East,Technology,Phones,6,347.77,0.0,2086.62,468.09,2020,2020-07
2018-05-07,East,Furniture,Tables,3,40.21,0.0,108.57,6.07,2018,2018-05
2017-07-27,East,Office Supplies,Pens,3,119.44,0.0,322.49,23.12,2017,2017-07
2019-12-20,East,Furniture,Bookcases,4,14.85,0.0,59.4,13.65,2019,2019-12
2018-03-06,South,Office Supplies,Paper,3,133.97,0.0,361.72,67.45,2018,2018-03
2019-09-12,West,Office Supplies,Paper,1,41.73,0.2,39.64,3.98,2019,2019-09
2020-08-25,East,Technology,Phones,8,461.46,0.0,3691.68,260.52,2020,2020-08
2018-06-04,East,Technology,Computers,2,344.89,0.0,620.8,79.7,2018,2018-06
2018-08-14,West,Technology,Phones,8,578.45,0.1,3702.08,403.85,2018,2018-08
2019-11-17,South,Office Supplies,Pens,6,98.1,0.05,588.6,48.31,2019,2019-11
2017-07-18,South,Furniture,Bookcases,2,125.78,0.0,251.56,6.76,2017,2017-07
2018-01-22,South,Furniture,Chairs,6,93.82,0.1,562.92,41.57,2018,2018-01
2017-12-15,South,Furniture,Chairs,8,289.96,0.0,2319.68,126.53,2017,2017-12
2019-08-18,South,Technology,Phones,5,434.58,0.05,2172.9,123.57,2019,2019-08
2018-11-24,South,Office Supplies,Binders,3,205.71,0.1,586.27,27.67,2018,2018-11
2018-01-13,South,Office Supplies,Paper,8,1.18,0.0,9.44,-3.8,2018,2018-01
2019-06-18,West,Office Supplies,Binders,2,70.41,0.0,133.78,22.09,2019,2019-06
2019-07-05,Central,Technology,Computers,5,378.98,0.0,1894.9,117.44,2019,2019-07
2018-06-11,West,Office Supplies,Binders,3,195.19,0.0,468.46,74.76,2018,2018-06
2020-03-22,West,Office Supplies,Binders,8,199.34,0.05,1435.25,195.48,2020,2020-03
2019-01-04,South,Furniture,Chairs,1,183.24,0.05,174.08,30.42,2019,2019-01
2017-07-25,East,Technology,Computers,2,422.64,0.0,803.02,103.31,2017,2017-07
2018-03-31,South,Office Supplies,Binders,1,31.4,0.0,28.26,4.51,2018,2018-03
2020-07-20,South,Technology,Phones,8,469.98,0.05,3759.84,279.91,2020,2020-07
2020-06-13,East,Technology,Accessories,2,375.35,0.0,750.7,132.06,2020,2020-06
2018-06-05,East,Office Supplies,Paper,4,123.07,0.0,467.67,59.11,2018,2018-06
2019-10-14,West,Office Supplies,Binders,2,140.66,0.0,267.25,49.42,2019,2019-10
2019-08-14,Central,Office Supplies,Binders,4,45.3,0.0,181.2,40.33,2019,2019-08
2018-12-27,South,Furniture,Tables,1,144.82,0.0,144.82,24.51,2018,2018-12
2019-10-11,South,Office Supplies,Paper,8,1.77,0.0,14.16,0.8,2019,2019-10
2018-05-16,West,Office Supplies,Binders,2,18.81,0.0,37.62,-6.22,2018,2018-05
2017-04-27,West,Office Supplies,Paper,8,87.5,0.0,700.0,146.59,2017,2017-04
2018-01-21,South,Office Supplies,Binders,5,150.66,0.1,677.97,75.24,2018,2018-01
2020-09-29,South,Furniture,Chairs,6,171.08,0.05,1026.48,53.31,2020,2020-09
2018-08-07,West,Technology,Computers,7,392.91,0.0,2750.37,236.8,2018,2018-08
2018-01-30,South,Furniture,Chairs,1,193.86,0.05,193.86,15.43,2018,2018-01
2019-12-24,South,Technology,Phones,2,400.07,0.0,800.14,70.42,2019,2019-12
2018-12-22,South,Office Supplies,Binders,1,61.8,0.0,61.8,0.31,2018,2018-12
2017-03-13,Central,Office Supplies,Paper,1,96.9,0.0,92.06,-4.7,2017,2017-03
2017-10-01,West,Office Supplies,Pens,5,97.51,0.0,487.55,38.35,2017,2017-10
2020-09-05,West,Office Supplies,Paper,4,94.68,0.0,378.72,62.28,2020,2020-09
2017-12-04,East,Furniture,Chairs,2,24.99,0.0,47.48,2.04,2017,2017-12
2020-10-21,South,Office Supplies,Paper,1,122.02,0.05,122.02,24.18,2020,2020-10
2018-08-30,Central,Furniture,Chairs,9,213.59,0.0,1922.31,198.12,2018,2018-08
2017-06-15,Central,Technology,Phones,2,421.64,0.0,843.28,158.41,2017,2017-06
2017-01-11,West,Office Supplies,Binders,7,81.73,0.0,572.11,31.15,2017,2017-01
2020-08-17,South,Furniture,Bookcases,1,137.04,0.0,109.63,11.82,2020,2020-08
2018-12-30,East,Office Supplies,Paper,3,101.82,0.0,274.91,60.8,2018,2018-12
2019-03-12,West,Furniture,Tables,5,36.21,0.0,172.0,31.81,2019,2019-03
2017-04-12,West,Furniture,Chairs,5,49.99,0.0,224.96,38.62,2017,2017-04
2020-12-19,West,Technology,Accessories,9,484.22,0.0,3486.38,726.57,2020,2020-12
2020-11-16,Central,Technology,Accessories,8,506.99,0.0,4055.92,767.81,2020,2020-11
